brands,latitude,longitude,street_address,city,postal_code,week_start_date,median_dwell,h3_cell,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,total_visits,android,ios
Burger King,33.9884,-118.3304,5850 Crenshaw Blvd,Los Angeles,90043.0,2021-11-08,9.0,8629a56cfffffff,8,3,4,6,4,5,2,32,14,12
Burger King,33.9884,-118.3304,5850 Crenshaw Blvd,Los Angeles,90043.0,2021-11-15,10.0,8629a56cfffffff,3,10,2,11,4,2,5,37,15,19
Burger King,33.9884,-118.3304,5850 Crenshaw Blvd,Los Angeles,90043.0,2021-11-22,10.0,8629a56cfffffff,2,4,3,1,2,4,5,21,9,6
Burger King,33.9884,-118.3304,5850 Crenshaw Blvd,Los Angeles,90043.0,2021-11-29,7.0,8629a56cfffffff,5,4,12,4,5,3,5,38,19,14
Burger King,33.9884,-118.3304,5850 Crenshaw Blvd,Los Angeles,90043.0,2021-12-06,8.5,8629a56cfffffff,2,1,1,2,2,5,1,14,5,8
Burger King,33.9884,-118.3304,5850 Crenshaw Blvd,Los Angeles,90043.0,2021-12-13,9.0,8629a56cfffffff,5,2,7,7,5,1,0,27,13,13
Burger King,33.9884,-118.3304,5850 Crenshaw Blvd,Los Angeles,90043.0,2021-12-20,9.0,8629a56cfffffff,1,7,9,1,2,0,4,24,9,12
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2020-12-28,9.0,8629a1d07ffffff,1,2,2,0,0,1,0,6,4,4
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-01-04,13.0,8629a1d07ffffff,0,1,0,2,1,2,0,6,4,0
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-01-11,9.5,8629a1d07ffffff,1,4,2,1,0,0,2,10,4,4
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-01-18,13.0,8629a1d07ffffff,1,1,1,1,0,0,0,4,0,0
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-01-25,15.0,8629a1d07ffffff,1,2,0,1,0,4,3,11,4,4
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-02-01,17.0,8629a1d07ffffff,0,1,1,0,7,1,1,11,8,0
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-02-08,15.0,8629a1d07ffffff,2,0,2,1,2,0,0,7,4,0
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-02-15,7.5,8629a1d07ffffff,0,0,3,1,2,0,2,8,4,4
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-02-22,10.0,8629a1d07ffffff,3,0,0,2,4,0,1,10,6,0
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-03-01,10.0,8629a1d07ffffff,1,0,2,0,3,1,0,7,4,4
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-03-08,18.0,8629a1d07ffffff,1,0,2,2,1,3,1,10,0,4
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-03-15,20.5,8629a1d07ffffff,1,1,2,1,0,1,0,6,4,0
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-03-22,16.0,8629a1d07ffffff,2,1,1,1,1,0,1,7,4,4
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-03-29,19.0,8629a1d07ffffff,3,0,2,5,1,1,1,13,9,0
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-04-05,17.5,8629a1d07ffffff,0,1,1,0,0,0,0,2,0,4
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-04-12,11.0,8629a1d07ffffff,3,0,0,0,0,2,3,8,4,4
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-04-19,10.0,8629a1d07ffffff,0,3,1,1,0,0,0,5,6,0
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-04-26,6.5,8629a1d07ffffff,2,0,1,1,0,2,2,8,0,4
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-05-03,9.5,8629a1d07ffffff,0,3,1,1,0,0,1,6,4,4
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-05-10,10.0,8629a1d07ffffff,1,2,0,1,1,2,2,9,4,0
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-05-17,12.5,8629a1d07ffffff,1,4,0,1,0,0,2,8,5,0
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-05-24,10.0,8629a1d07ffffff,0,2,1,1,1,0,2,7,4,4
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-05-31,15.0,8629a1d07ffffff,0,2,0,1,1,0,3,7,4,0
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-06-07,8.5,8629a1d07ffffff,4,1,1,3,3,0,0,12,7,4
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-06-14,15.5,8629a1d07ffffff,1,3,2,0,1,4,1,12,4,4
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-06-21,10.0,8629a1d07ffffff,1,3,6,3,6,6,4,29,12,12
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-06-28,10.0,8629a1d07ffffff,5,6,3,2,6,4,7,33,20,6
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-07-05,8.0,8629a1d07ffffff,3,1,8,4,9,3,3,31,15,12
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-07-12,8.0,8629a1d07ffffff,1,7,5,7,4,8,10,42,22,19
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-07-19,10.0,8629a1d07ffffff,5,3,2,4,6,2,6,28,13,14
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-07-26,9.0,8629a1d07ffffff,6,6,4,6,2,4,7,35,16,19
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-08-02,8.0,8629a1d07ffffff,2,6,7,3,2,2,5,27,15,9
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-08-09,8.0,8629a1d07ffffff,8,6,4,11,3,4,9,45,29,12
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-08-16,8.0,8629a1d07ffffff,3,2,7,5,5,4,4,30,18,9
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-08-23,9.5,8629a1d07ffffff,3,4,3,6,1,8,9,34,23,9
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-08-30,8.0,8629a1d07ffffff,7,3,8,5,6,6,2,37,18,19
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-09-06,9.0,8629a1d07ffffff,6,5,5,2,3,7,7,35,15,12
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-09-13,8.0,8629a1d07ffffff,2,0,5,9,7,7,6,36,14,16
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-09-20,8.0,8629a1d07ffffff,8,9,1,5,9,8,4,44,17,19
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-09-27,10.0,8629a1d07ffffff,5,3,3,8,8,2,11,40,24,8
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-10-04,12.5,8629a1d07ffffff,3,5,8,5,5,5,3,34,12,14
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-10-11,9.0,8629a1d07ffffff,3,6,8,9,10,11,3,50,27,16
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-10-18,8.0,8629a1d07ffffff,7,7,13,9,11,6,8,61,25,26
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-10-25,9.0,8629a1d07ffffff,4,12,6,4,10,11,8,55,27,17
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-11-01,10.0,8629a1d07ffffff,5,6,6,6,5,4,11,43,18,11
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-11-08,9.0,8629a1d07ffffff,8,7,9,5,8,6,14,57,23,17
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-11-15,8.0,8629a1d07ffffff,7,4,4,10,7,3,7,42,14,14
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-11-22,10.0,8629a1d07ffffff,12,11,9,5,4,4,7,52,23,16
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-11-29,9.0,8629a1d07ffffff,7,6,9,5,3,3,2,35,14,13
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-12-06,7.5,8629a1d07ffffff,8,2,3,3,7,3,2,28,14,9
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-12-13,9.0,8629a1d07ffffff,9,5,6,7,11,5,7,50,23,21
Burger King,34.0002,-118.0845,8890 Whittier Blvd,Pico Rivera,90660.0,2021-12-20,8.5,8629a1d07ffffff,7,4,4,2,4,4,9,34,19,11
Burger King,34.0004,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-06-28,9.0,8629a19b7ffffff,6,14,7,8,5,9,3,52,22,24
Burger King,34.0004,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-07-05,10.0,8629a19b7ffffff,6,4,8,8,5,8,8,47,24,21
Burger King,34.0004,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-07-12,16.0,8629a19b7ffffff,1,7,2,12,9,10,4,45,24,18
Burger King,34.0004,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-07-19,10.0,8629a19b7ffffff,4,15,5,7,9,11,5,56,32,24
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2020-12-28,12.5,8629a19b7ffffff,4,5,9,8,7,7,10,50,28,16
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-01-04,11.0,8629a19b7ffffff,9,8,5,7,11,7,9,56,29,23
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-01-11,11.0,8629a19b7ffffff,7,3,4,8,4,7,10,43,23,13
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-01-18,8.0,8629a19b7ffffff,4,6,4,2,7,7,6,36,14,18
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-01-25,14.0,8629a19b7ffffff,3,7,1,2,7,9,5,34,11,19
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-02-01,12.0,8629a19b7ffffff,5,6,12,5,14,5,6,53,26,14
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-02-08,9.0,8629a19b7ffffff,5,7,7,8,6,11,7,51,19,27
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-02-15,8.0,8629a19b7ffffff,5,4,9,10,5,3,8,44,18,21
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-02-22,9.0,8629a19b7ffffff,5,6,15,5,9,7,3,50,19,25
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-03-01,9.0,8629a19b7ffffff,8,8,4,6,12,7,2,47,27,16
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-03-08,9.0,8629a19b7ffffff,9,9,8,4,5,6,8,49,24,23
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-03-15,9.0,8629a19b7ffffff,4,9,9,2,4,6,4,38,22,15
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-03-22,10.0,8629a19b7ffffff,13,3,4,5,5,11,13,54,22,32
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-03-29,9.0,8629a19b7ffffff,6,7,5,4,2,12,7,43,20,19
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-04-05,9.0,8629a19b7ffffff,4,2,8,6,5,10,7,42,27,19
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-04-12,7.0,8629a19b7ffffff,3,6,11,6,8,1,4,39,19,16
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-04-19,10.0,8629a19b7ffffff,8,7,9,5,6,8,6,49,20,25
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-04-26,9.0,8629a19b7ffffff,6,9,5,4,7,7,7,45,20,21
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-05-03,10.0,8629a19b7ffffff,3,9,5,11,14,15,7,64,25,34
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-05-10,9.5,8629a19b7ffffff,8,5,5,5,3,12,8,46,19,23
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-05-24,11.0,8629a19b7ffffff,7,6,6,6,6,5,5,41,21,17
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-05-31,12.0,8629a19b7ffffff,5,7,14,6,6,6,10,54,35,17
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-06-07,10.5,8629a19b7ffffff,6,8,10,8,14,9,9,64,32,25
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-06-14,11.0,8629a19b7ffffff,6,7,8,3,1,12,4,41,25,18
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-06-21,11.0,8629a19b7ffffff,10,10,9,7,8,14,3,61,24,37
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-07-26,9.0,8629a19b7ffffff,6,12,12,6,4,5,6,51,22,27
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-08-02,10.0,8629a19b7ffffff,7,8,9,4,10,5,5,48,28,22
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-08-09,10.5,8629a19b7ffffff,7,8,14,9,9,5,12,64,39,18
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-08-16,9.0,8629a19b7ffffff,9,6,10,13,9,7,8,62,29,23
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-08-23,8.0,8629a19b7ffffff,10,11,11,8,11,9,12,72,30,36
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-08-30,8.0,8629a19b7ffffff,14,9,8,9,5,5,6,56,29,23
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-09-06,10.0,8629a19b7ffffff,4,12,14,13,10,9,2,64,26,30
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-09-13,10.0,8629a19b7ffffff,10,7,5,6,7,4,7,46,17,27
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-09-20,9.0,8629a19b7ffffff,8,13,4,8,14,3,3,53,31,18
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-09-27,9.0,8629a19b7ffffff,10,4,10,16,10,6,10,66,31,27
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-10-04,10.0,8629a19b7ffffff,9,8,4,9,6,13,3,52,20,29
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-10-11,9.0,8629a19b7ffffff,9,6,8,10,9,7,15,64,27,32
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-10-18,10.0,8629a19b7ffffff,9,10,5,13,8,12,9,66,25,38
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-10-25,11.0,8629a19b7ffffff,13,5,9,10,13,7,13,70,25,41
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-11-01,10.5,8629a19b7ffffff,9,6,12,11,13,10,7,68,23,40
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-11-08,11.0,8629a19b7ffffff,11,9,10,9,15,10,12,76,33,34
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-11-15,10.0,8629a19b7ffffff,10,15,11,15,6,13,6,76,31,27
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-11-22,11.0,8629a19b7ffffff,8,14,7,4,4,8,4,49,16,24
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-11-29,9.0,8629a19b7ffffff,8,4,13,11,11,12,17,76,30,37
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-12-06,10.0,8629a19b7ffffff,13,5,10,10,18,10,9,75,15,40
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-12-13,11.0,8629a19b7ffffff,12,10,18,9,11,5,13,78,33,33
Burger King,34.0005,-118.3949,10812 Jefferson Blvd,Culver City,90230.0,2021-12-20,14.0,8629a19b7ffffff,14,16,13,13,12,2,6,76,26,40
Burger King,34.0007,-118.1601,5533 E Washington Blvd,Commerce,90040.0,2021-06-28,12.0,8629a1d2fffffff,10,15,12,9,6,5,2,59,29,15
Burger King,34.0007,-118.1601,5533 E Washington Blvd,Commerce,90040.0,2021-07-05,23.0,8629a1d2fffffff,2,13,10,5,12,13,12,67,37,16
Burger King,34.0007,-118.1601,5533 E Washington Blvd,Commerce,90040.0,2021-07-12,10.0,8629a1d2fffffff,15,9,11,11,13,13,7,79,49,23
Burger King,34.0007,-118.1601,5533 E Washington Blvd,Commerce,90040.0,2021-07-19,13.5,8629a1d2fffffff,13,8,10,11,9,5,4,60,34,22
Burger King,34.0007,-118.1601,5533 E Washington Blvd,Commerce,90040.0,2021-07-26,11.0,8629a1d2fffffff,8,8,4,7,7,5,5,44,22,12
Burger King,34.0007,-118.1601,5533 E Washington Blvd,Commerce,90040.0,2021-08-02,9.0,8629a1d2fffffff,3,5,10,10,9,2,5,44,26,13
Burger King,34.0007,-118.1601,5533 E Washington Blvd,Commerce,90040.0,2021-08-09,14.0,8629a1d2fffffff,4,16,13,15,14,3,7,72,41,12
Burger King,34.0007,-118.1601,5533 E Washington Blvd,Commerce,90040.0,2021-08-16,9.0,8629a1d2fffffff,5,17,8,8,5,7,6,56,38,17
Burger King,34.0007,-118.1601,5533 E Washington Blvd,Commerce,90040.0,2021-08-23,10.0,8629a1d2fffffff,7,9,9,8,9,4,5,51,27,22
Burger King,34.0007,-118.1601,5533 E Washington Blvd,Commerce,90040.0,2021-08-30,10.0,8629a1d2fffffff,10,7,10,7,11,6,4,55,33,20
Burger King,34.0007,-118.1601,5533 E Washington Blvd,Commerce,90040.0,2021-09-06,9.0,8629a1d2fffffff,8,4,10,10,11,6,12,61,26,23
Burger King,34.0007,-118.1601,5533 E Washington Blvd,Commerce,90040.0,2021-09-13,10.0,8629a1d2fffffff,8,13,12,12,11,9,10,75,50,20
Burger King,34.0007,-118.1601,5533 E Washington Blvd,Commerce,90040.0,2021-09-20,9.0,8629a1d2fffffff,11,10,9,7,15,8,5,65,35,24
Burger King,34.0007,-118.1601,5533 E Washington Blvd,Commerce,90040.0,2021-09-27,7.0,8629a1d2fffffff,11,7,3,6,5,6,8,46,30,11
Burger King,34.0007,-118.1601,5533 E Washington Blvd,Commerce,90040.0,2021-10-04,9.0,8629a1d2fffffff,7,10,11,9,17,5,6,65,41,21
Burger King,34.0007,-118.1601,5533 E Washington Blvd,Commerce,90040.0,2021-10-11,10.0,8629a1d2fffffff,12,8,4,13,7,12,6,62,34,21
Burger King,34.0007,-118.1601,5533 E Washington Blvd,Commerce,90040.0,2021-10-18,7.0,8629a1d2fffffff,7,9,8,12,13,9,5,63,34,20
Burger King,34.0007,-118.1601,5533 E Washington Blvd,Commerce,90040.0,2021-10-25,10.0,8629a1d2fffffff,3,11,3,8,7,6,4,42,25,10
Burger King,34.0007,-118.1601,5533 E Washington Blvd,Commerce,90040.0,2021-11-01,8.0,8629a1d2fffffff,11,18,11,7,9,9,4,69,40,23
Burger King,34.0007,-118.1601,5533 E Washington Blvd,Commerce,90040.0,2021-11-08,8.0,8629a1d2fffffff,8,8,8,9,6,4,4,47,33,10
Burger King,34.0007,-118.1601,5533 E Washington Blvd,Commerce,90040.0,2021-11-15,10.0,8629a1d2fffffff,4,12,10,11,12,8,12,69,45,11
Burger King,34.0007,-118.1601,5533 E Washington Blvd,Commerce,90040.0,2021-11-22,15.0,8629a1d2fffffff,17,8,13,8,15,11,8,80,51,20
Burger King,34.0007,-118.1601,5533 E Washington Blvd,Commerce,90040.0,2021-11-29,11.0,8629a1d2fffffff,9,9,11,10,4,15,16,74,51,20
Burger King,34.0007,-118.1601,5533 E Washington Blvd,Commerce,90040.0,2021-12-06,9.5,8629a1d2fffffff,6,7,12,12,16,9,10,72,38,25
Burger King,34.0007,-118.1601,5533 E Washington Blvd,Commerce,90040.0,2021-12-13,10.0,8629a1d2fffffff,8,11,9,11,12,13,7,71,35,26
Burger King,34.0007,-118.1601,5533 E Washington Blvd,Commerce,90040.0,2021-12-20,13.0,8629a1d2fffffff,10,8,7,11,4,12,9,61,35,18
Burger King,34.0007,-118.16,5533 E Washington Blvd,Commerce,90040.0,2020-12-28,20.0,8629a1d2fffffff,10,6,7,5,2,7,3,40,24,18
Burger King,34.0007,-118.16,5533 E Washington Blvd,Commerce,90040.0,2021-01-04,19.0,8629a1d2fffffff,8,7,10,10,11,2,5,53,26,21
Burger King,34.0007,-118.16,5533 E Washington Blvd,Commerce,90040.0,2021-01-11,11.0,8629a1d2fffffff,4,7,4,9,5,11,0,40,18,14
Burger King,34.0007,-118.16,5533 E Washington Blvd,Commerce,90040.0,2021-01-18,9.0,8629a1d2fffffff,6,4,6,7,11,8,2,44,26,17
Burger King,34.0007,-118.16,5533 E Washington Blvd,Commerce,90040.0,2021-01-25,10.0,8629a1d2fffffff,5,13,8,5,7,2,1,41,15,19
Burger King,34.0007,-118.16,5533 E Washington Blvd,Commerce,90040.0,2021-02-01,8.5,8629a1d2fffffff,3,1,15,16,6,1,4,46,23,17
Burger King,34.0007,-118.16,5533 E Washington Blvd,Commerce,90040.0,2021-02-08,9.0,8629a1d2fffffff,5,11,10,8,9,7,10,60,26,33
Burger King,34.0007,-118.16,5533 E Washington Blvd,Commerce,90040.0,2021-02-15,10.5,8629a1d2fffffff,3,5,4,9,4,10,3,38,21,13
Burger King,34.0007,-118.16,5533 E Washington Blvd,Commerce,90040.0,2021-02-22,8.0,8629a1d2fffffff,8,9,7,5,13,8,3,53,24,22
Burger King,34.0007,-118.16,5533 E Washington Blvd,Commerce,90040.0,2021-03-01,9.0,8629a1d2fffffff,10,6,12,9,8,5,4,54,30,18
Burger King,34.0007,-118.16,5533 E Washington Blvd,Commerce,90040.0,2021-03-08,11.0,8629a1d2fffffff,4,10,4,5,5,3,6,37,14,17
Burger King,34.0007,-118.16,5533 E Washington Blvd,Commerce,90040.0,2021-03-15,9.5,8629a1d2fffffff,6,7,8,11,4,9,7,52,21,23
Burger King,34.0007,-118.16,5533 E Washington Blvd,Commerce,90040.0,2021-04-12,222.5,8629a1d2fffffff,105,86,69,13,10,15,10,308,202,39
Burger King,34.0007,-118.16,5533 E Washington Blvd,Commerce,90040.0,2021-04-19,9.5,8629a1d2fffffff,9,7,8,9,8,10,3,54,28,18
Burger King,34.0007,-118.16,5533 E Washington Blvd,Commerce,90040.0,2021-04-26,9.0,8629a1d2fffffff,5,7,16,6,11,1,6,52,27,20
Burger King,34.0007,-118.16,5533 E Washington Blvd,Commerce,90040.0,2021-05-03,8.5,8629a1d2fffffff,5,9,6,8,5,10,3,46,23,19
Burger King,34.0007,-118.16,5533 E Washington Blvd,Commerce,90040.0,2021-05-10,14.0,8629a1d2fffffff,8,8,8,7,8,1,2,42,17,16
Burger King,34.0007,-118.16,5533 E Washington Blvd,Commerce,90040.0,2021-05-24,9.0,8629a1d2fffffff,8,4,8,10,10,4,4,48,21,21
Burger King,34.0007,-118.16,5533 E Washington Blvd,Commerce,90040.0,2021-05-31,9.0,8629a1d2fffffff,6,9,6,13,7,8,3,52,25,24
Burger King,34.0007,-118.16,5533 E Washington Blvd,Commerce,90040.0,2021-06-07,11.0,8629a1d2fffffff,6,8,8,9,9,4,9,53,38,16
Burger King,34.0007,-118.16,5533 E Washington Blvd,Commerce,90040.0,2021-06-14,10.0,8629a1d2fffffff,6,8,8,7,8,10,3,50,27,19
Burger King,34.0007,-118.16,5533 E Washington Blvd,Commerce,90040.0,2021-06-21,10.0,8629a1d2fffffff,6,11,8,6,5,6,2,44,28,8
Burger King,34.0034,-118.2824,4410 S Figueroa St,Los Angeles,90037.0,2021-06-28,10.0,8629a56dfffffff,17,10,17,10,19,15,11,99,57,38
Burger King,34.0034,-118.2824,4410 S Figueroa St,Los Angeles,90037.0,2021-07-05,11.0,8629a56dfffffff,9,18,18,13,15,16,15,104,57,35
Burger King,34.0034,-118.2824,4410 S Figueroa St,Los Angeles,90037.0,2021-07-12,11.0,8629a56dfffffff,10,8,10,14,12,12,11,77,35,24
Burger King,34.0034,-118.2824,4410 S Figueroa St,Los Angeles,90037.0,2021-07-19,9.0,8629a56dfffffff,15,15,4,10,13,18,17,92,49,36
Burger King,34.0035,-118.2824,4410 S Figueroa St,Los Angeles,90037.0,2020-12-28,21.0,8629a56dfffffff,10,8,5,9,11,9,5,57,22,24
Burger King,34.0035,-118.2824,4410 S Figueroa St,Los Angeles,90037.0,2021-01-04,11.0,8629a56dfffffff,12,8,19,16,12,12,16,95,35,38
Burger King,34.0035,-118.2824,4410 S Figueroa St,Los Angeles,90037.0,2021-01-11,12.0,8629a56dfffffff,9,15,6,13,16,20,17,96,43,30
Burger King,34.0035,-118.2824,4410 S Figueroa St,Los Angeles,90037.0,2021-01-18,12.0,8629a56dfffffff,5,9,7,12,8,12,15,68,37,18
Burger King,34.0035,-118.2824,4410 S Figueroa St,Los Angeles,90037.0,2021-01-25,11.0,8629a56dfffffff,11,15,8,15,11,15,12,87,45,30
Burger King,34.0035,-118.2824,4410 S Figueroa St,Los Angeles,90037.0,2021-02-01,13.0,8629a56dfffffff,8,7,13,9,15,17,11,80,41,18
Burger King,34.0035,-118.2824,4410 S Figueroa St,Los Angeles,90037.0,2021-02-08,10.5,8629a56dfffffff,13,13,6,14,13,8,7,74,43,23
Burger King,34.0035,-118.2824,4410 S Figueroa St,Los Angeles,90037.0,2021-02-15,12.0,8629a56dfffffff,5,12,14,11,7,15,18,82,35,26
Burger King,34.0035,-118.2824,4410 S Figueroa St,Los Angeles,90037.0,2021-02-22,10.0,8629a56dfffffff,11,10,10,16,11,15,13,86,30,38
