brands,latitude,longitude,street_address,city,postal_code,week_start_date,median_dwell,h3_cell,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,total_visits,android,ios
Taco Bell,34.451,-118.5658,24541 Copper Hill Dr,Santa Clarita,91354.0,2021-12-20,8.0,8629a1157ffffff,0,0,1,1,3,0,2,7,0,4
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2020-12-28,10.0,8629a1067ffffff,7,14,7,14,2,7,8,59,24,31
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-01-04,6.0,8629a1067ffffff,7,4,5,6,5,8,4,39,11,24
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-01-11,7.0,8629a1067ffffff,7,3,2,8,11,5,6,42,23,20
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-01-18,8.0,8629a1067ffffff,5,5,4,3,5,7,7,36,16,18
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-01-25,8.0,8629a1067ffffff,2,3,4,3,6,7,7,32,16,15
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-02-01,7.0,8629a1067ffffff,5,6,11,8,8,4,7,49,21,25
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-02-08,6.0,8629a1067ffffff,5,3,7,7,7,8,11,48,22,19
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-02-15,8.5,8629a1067ffffff,4,10,3,8,4,9,6,44,16,24
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-02-22,8.0,8629a1067ffffff,9,4,2,10,11,14,6,56,25,24
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-03-01,6.0,8629a1067ffffff,6,4,7,12,7,16,12,64,29,30
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-03-08,7.0,8629a1067ffffff,9,7,5,6,7,4,8,46,22,22
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-03-15,7.0,8629a1067ffffff,5,6,7,6,8,14,9,55,17,33
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-03-22,8.0,8629a1067ffffff,3,7,11,11,13,11,17,73,20,50
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-03-29,7.0,8629a1067ffffff,9,10,11,11,9,12,10,72,22,50
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-04-05,8.0,8629a1067ffffff,12,8,13,16,20,15,14,98,32,69
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-04-12,7.5,8629a1067ffffff,7,12,10,5,9,18,9,70,25,39
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-04-19,6.0,8629a1067ffffff,12,4,9,10,8,11,11,65,29,32
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-04-26,10.0,8629a1067ffffff,6,6,10,6,12,20,11,71,25,41
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-05-03,8.0,8629a1067ffffff,9,8,9,5,9,20,10,70,32,36
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-05-10,8.0,8629a1067ffffff,5,3,9,6,13,15,22,73,32,41
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-05-17,8.0,8629a1067ffffff,13,8,12,6,5,14,10,68,26,35
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-05-24,8.0,8629a1067ffffff,15,13,13,7,29,17,21,115,54,59
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-05-31,9.0,8629a1067ffffff,29,8,8,22,18,39,22,146,57,82
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-06-07,9.0,8629a1067ffffff,18,9,23,14,27,25,11,127,57,65
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-06-14,9.0,8629a1067ffffff,10,23,24,15,18,16,16,122,47,66
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-06-21,9.0,8629a1067ffffff,17,11,9,16,14,21,22,110,50,57
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-06-28,8.0,8629a1067ffffff,22,13,10,15,21,31,7,119,59,59
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-07-05,8.0,8629a1067ffffff,17,19,11,7,23,16,30,123,48,72
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-07-12,9.0,8629a1067ffffff,16,14,10,13,20,23,35,131,64,62
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-07-19,9.0,8629a1067ffffff,13,13,17,15,24,23,24,129,48,75
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-07-26,9.0,8629a1067ffffff,16,23,17,15,25,23,29,148,60,68
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-08-02,10.0,8629a1067ffffff,14,11,10,23,19,21,26,124,51,70
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-08-09,8.0,8629a1067ffffff,12,9,18,15,17,17,17,105,38,62
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-08-16,9.0,8629a1067ffffff,11,9,6,13,17,17,31,104,42,57
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-08-23,8.0,8629a1067ffffff,1,16,11,14,12,6,16,76,30,47
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-08-30,9.0,8629a1067ffffff,10,9,9,6,28,24,15,101,47,50
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-09-06,9.0,8629a1067ffffff,15,12,11,4,14,28,13,97,43,49
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-09-13,7.0,8629a1067ffffff,17,11,11,8,24,23,21,115,52,55
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-09-20,7.0,8629a1067ffffff,15,13,9,12,14,16,9,88,36,48
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-09-27,9.0,8629a1067ffffff,8,8,14,15,20,27,20,112,50,58
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-10-04,8.0,8629a1067ffffff,5,7,8,4,13,12,15,64,23,39
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-10-11,7.0,8629a1067ffffff,11,12,12,10,23,17,19,104,50,52
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-10-18,8.0,8629a1067ffffff,14,8,10,17,12,19,11,91,35,52
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-10-25,9.0,8629a1067ffffff,4,7,17,15,14,20,22,99,43,51
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-11-01,8.0,8629a1067ffffff,15,6,10,13,16,15,16,91,47,41
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-11-08,7.0,8629a1067ffffff,14,9,9,17,21,9,15,94,42,52
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-11-15,7.0,8629a1067ffffff,20,13,6,4,19,20,26,108,36,67
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-11-22,9.0,8629a1067ffffff,16,18,23,4,21,28,39,149,59,82
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-11-29,8.0,8629a1067ffffff,20,10,5,9,22,16,12,94,39,48
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-12-06,8.0,8629a1067ffffff,10,11,12,14,14,23,14,98,30,64
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-12-13,8.0,8629a1067ffffff,7,8,17,13,25,17,22,109,47,57
Taco Bell,34.4969,-118.6255,31824 The Old Rd,Castaic,91384.0,2021-12-20,9.0,8629a1067ffffff,18,17,19,22,10,0,34,120,36,71
Taco Bell,34.5583,-118.0828,2561 E Avenue S,Palmdale,93550.0,2020-12-28,8.0,8629a155fffffff,11,4,12,11,9,8,11,66,30,31
Taco Bell,34.5583,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-01-04,8.0,8629a155fffffff,4,10,8,7,6,12,4,51,23,31
Taco Bell,34.5583,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-01-11,5.0,8629a155fffffff,2,2,0,1,1,2,1,9,5,4
Taco Bell,34.5583,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-01-18,10.0,8629a155fffffff,1,1,2,3,1,1,2,11,5,4
Taco Bell,34.5583,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-01-25,10.5,8629a155fffffff,1,1,1,3,5,1,2,14,9,5
Taco Bell,34.5583,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-02-01,15.0,8629a155fffffff,2,2,2,2,1,3,1,13,4,5
Taco Bell,34.5583,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-02-08,16.0,8629a155fffffff,5,7,1,1,4,2,1,21,8,7
Taco Bell,34.5583,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-02-15,10.0,8629a155fffffff,0,4,3,4,7,3,0,21,10,7
Taco Bell,34.5583,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-02-22,9.5,8629a155fffffff,0,5,1,1,4,1,4,16,7,5
Taco Bell,34.5583,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-03-01,10.0,8629a155fffffff,3,2,2,6,2,2,0,17,6,9
Taco Bell,34.5583,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-03-08,22.0,8629a155fffffff,0,0,2,0,0,1,3,6,0,6
Taco Bell,34.5583,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-03-15,10.0,8629a155fffffff,0,3,1,3,4,1,1,13,4,5
Taco Bell,34.5583,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-03-22,138.0,8629a155fffffff,3,5,1,1,1,3,3,17,0,10
Taco Bell,34.5583,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-03-29,9.0,8629a155fffffff,0,0,1,1,2,0,1,5,0,0
Taco Bell,34.5583,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-04-05,10.0,8629a155fffffff,2,1,1,4,1,5,0,14,4,6
Taco Bell,34.5583,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-04-12,10.0,8629a155fffffff,0,1,0,3,1,0,0,5,0,0
Taco Bell,34.5583,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-04-19,20.0,8629a155fffffff,0,1,2,1,3,3,1,11,10,8
Taco Bell,34.5583,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-04-26,18.5,8629a155fffffff,4,3,0,5,2,0,0,14,7,4
Taco Bell,34.5583,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-05-03,7.0,8629a155fffffff,2,1,4,9,6,10,3,35,11,18
Taco Bell,34.5583,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-05-10,7.5,8629a155fffffff,9,5,9,12,17,15,11,78,27,42
Taco Bell,34.5583,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-05-17,7.0,8629a155fffffff,7,6,8,8,7,15,4,55,25,17
Taco Bell,34.5583,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-05-24,8.0,8629a155fffffff,6,6,11,9,9,6,8,55,26,24
Taco Bell,34.5583,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-05-31,8.0,8629a155fffffff,10,14,6,10,18,17,13,88,41,43
Taco Bell,34.5583,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-06-07,8.0,8629a155fffffff,12,13,9,7,13,15,9,78,33,39
Taco Bell,34.5583,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-06-14,8.0,8629a155fffffff,5,11,6,10,15,10,11,68,36,23
Taco Bell,34.5583,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-06-21,10.0,8629a155fffffff,7,21,13,9,11,10,22,93,36,38
Taco Bell,34.5583,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-06-28,10.0,8629a155fffffff,25,15,16,13,22,18,19,128,46,44
Taco Bell,34.5583,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-07-05,8.0,8629a155fffffff,13,18,17,10,7,5,10,80,39,26
Taco Bell,34.5583,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-07-12,8.0,8629a155fffffff,8,13,21,9,11,9,8,79,33,32
Taco Bell,34.5583,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-07-19,8.0,8629a155fffffff,8,14,18,10,10,16,13,89,46,37
Taco Bell,34.5584,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-07-26,8.0,8629a155fffffff,12,10,5,10,12,14,8,71,36,23
Taco Bell,34.5584,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-08-02,9.0,8629a155fffffff,10,19,10,13,13,26,11,102,38,48
Taco Bell,34.5584,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-08-09,8.0,8629a155fffffff,11,13,10,15,14,15,10,88,36,38
Taco Bell,34.5584,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-08-16,9.0,8629a155fffffff,18,9,6,13,19,9,9,83,35,35
Taco Bell,34.5584,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-08-23,8.0,8629a155fffffff,7,12,11,8,9,17,12,76,28,33
Taco Bell,34.5584,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-08-30,9.0,8629a155fffffff,11,10,16,19,18,15,9,98,38,37
Taco Bell,34.5584,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-09-06,8.0,8629a155fffffff,15,6,10,16,11,11,2,71,35,29
Taco Bell,34.5584,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-09-13,8.0,8629a155fffffff,3,9,11,7,10,10,3,53,19,23
Taco Bell,34.5584,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-09-20,8.5,8629a155fffffff,4,11,11,9,16,11,14,76,29,35
Taco Bell,34.5584,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-09-27,8.0,8629a155fffffff,7,8,10,14,5,12,15,71,25,32
Taco Bell,34.5584,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-10-04,8.0,8629a155fffffff,16,5,8,13,16,18,9,85,37,34
Taco Bell,34.5584,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-10-11,9.0,8629a155fffffff,16,9,9,13,20,14,14,95,34,42
Taco Bell,34.5584,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-10-18,8.0,8629a155fffffff,4,10,10,12,13,13,12,74,33,33
Taco Bell,34.5584,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-10-25,8.0,8629a155fffffff,5,8,12,12,14,11,7,69,30,34
Taco Bell,34.5584,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-11-01,7.0,8629a155fffffff,11,7,9,8,12,12,10,69,29,24
Taco Bell,34.5584,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-11-08,9.0,8629a155fffffff,12,12,9,10,15,11,10,79,31,36
Taco Bell,34.5584,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-11-15,8.0,8629a155fffffff,18,10,7,10,14,5,11,75,36,34
Taco Bell,34.5584,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-11-22,9.0,8629a155fffffff,8,10,11,1,5,21,17,73,38,32
Taco Bell,34.5584,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-11-29,8.0,8629a155fffffff,8,9,11,11,20,15,9,83,35,34
Taco Bell,34.5584,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-12-06,9.0,8629a155fffffff,11,7,9,6,20,8,18,79,33,28
Taco Bell,34.5584,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-12-13,7.0,8629a155fffffff,11,6,12,12,16,8,13,78,23,40
Taco Bell,34.5584,-118.0828,2561 E Avenue S,Palmdale,93550.0,2021-12-20,8.0,8629a155fffffff,6,15,16,11,4,0,4,56,21,29
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2020-12-28,8.0,8629a142fffffff,10,6,6,4,7,12,7,52,22,30
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-01-04,7.0,8629a142fffffff,3,6,5,10,3,11,11,49,19,26
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-01-11,8.0,8629a142fffffff,4,10,6,7,12,6,10,55,29,23
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-01-18,7.0,8629a142fffffff,13,10,6,13,8,9,7,66,32,31
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-01-25,8.0,8629a142fffffff,1,2,6,9,5,13,6,42,23,15
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-02-01,7.0,8629a142fffffff,6,5,10,7,13,6,8,55,26,30
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-02-08,8.0,8629a142fffffff,10,11,6,3,5,9,5,49,28,16
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-02-15,7.0,8629a142fffffff,11,10,2,10,5,12,9,59,25,30
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-02-22,7.0,8629a142fffffff,12,7,11,6,15,13,11,75,36,32
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-03-01,9.0,8629a142fffffff,9,9,13,15,9,9,13,77,34,36
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-03-08,9.0,8629a142fffffff,11,4,10,12,11,6,12,66,29,35
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-03-15,8.0,8629a142fffffff,9,8,10,10,9,6,17,69,27,36
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-03-22,9.0,8629a142fffffff,6,10,10,13,7,4,15,65,28,35
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-03-29,9.0,8629a142fffffff,8,10,6,8,9,13,8,62,28,30
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-04-05,7.5,8629a142fffffff,8,12,11,5,8,9,11,64,30,28
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-04-12,9.0,8629a142fffffff,6,5,6,10,6,7,9,49,18,22
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-04-19,9.0,8629a142fffffff,8,13,10,11,7,8,7,64,22,35
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-04-26,9.0,8629a142fffffff,11,10,12,13,13,8,7,74,35,30
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-05-03,7.0,8629a142fffffff,11,12,15,12,7,16,16,89,38,41
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-05-10,9.0,8629a142fffffff,9,6,6,10,6,13,11,61,21,30
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-05-17,7.5,8629a142fffffff,11,8,13,15,13,7,15,82,26,35
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-05-24,8.5,8629a142fffffff,11,12,4,11,16,8,14,76,17,45
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-05-31,9.0,8629a142fffffff,10,8,11,15,9,10,15,78,23,36
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-06-07,8.0,8629a142fffffff,6,11,14,6,19,19,9,84,33,31
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-06-14,9.0,8629a142fffffff,11,13,10,14,22,9,9,88,33,29
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-06-21,9.0,8629a142fffffff,14,16,10,19,14,10,12,95,23,50
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-06-28,9.0,8629a142fffffff,11,10,8,13,10,7,7,66,26,39
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-07-05,6.0,8629a142fffffff,8,11,10,10,12,12,6,69,27,38
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-07-12,7.5,8629a142fffffff,10,10,10,17,11,10,8,76,30,41
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-07-19,7.0,8629a142fffffff,9,7,6,13,14,14,12,75,35,25
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-07-26,8.0,8629a142fffffff,5,17,11,6,17,14,11,81,35,36
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-08-02,9.0,8629a142fffffff,13,6,10,7,16,22,14,88,41,44
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-08-09,8.0,8629a142fffffff,5,11,13,11,18,13,10,81,32,38
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-08-16,7.0,8629a142fffffff,11,10,7,8,11,6,6,59,25,29
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-08-23,8.0,8629a142fffffff,8,4,25,10,11,10,6,74,32,38
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-08-30,8.0,8629a142fffffff,7,11,6,19,9,7,6,65,27,26
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-09-06,8.0,8629a142fffffff,10,10,9,19,7,16,9,80,34,31
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-09-13,8.0,8629a142fffffff,11,7,5,12,6,9,13,63,24,37
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-09-20,8.0,8629a142fffffff,14,11,4,15,6,9,9,68,33,29
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-09-27,10.0,8629a142fffffff,10,11,7,11,13,3,5,60,22,33
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-10-04,10.0,8629a142fffffff,8,15,9,9,17,12,5,75,33,32
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-10-11,10.0,8629a142fffffff,9,11,10,9,10,7,7,63,25,32
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-10-18,9.5,8629a142fffffff,6,11,8,13,14,10,2,64,27,32
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-10-25,8.5,8629a142fffffff,10,9,12,22,8,10,13,84,34,42
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-11-01,8.0,8629a142fffffff,5,13,7,7,16,13,8,69,24,35
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-11-08,9.0,8629a142fffffff,12,9,10,12,16,11,13,83,25,42
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-11-15,8.0,8629a142fffffff,10,13,10,8,11,12,17,81,25,44
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-11-22,9.0,8629a142fffffff,8,18,8,3,14,6,8,65,28,27
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-11-29,8.0,8629a142fffffff,11,1,10,10,18,7,12,69,29,31
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-12-06,8.5,8629a142fffffff,16,5,16,3,13,16,7,76,28,43
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-12-13,9.0,8629a142fffffff,8,9,5,10,8,13,11,64,22,33
Taco Bell,34.5713,-118.0446,37910 47th St E,Palmdale,93552.0,2021-12-20,8.0,8629a142fffffff,12,21,13,10,7,0,14,77,17,42
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2020-12-28,10.0,8629a154fffffff,6,12,11,5,0,11,12,57,22,25
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-01-04,9.0,8629a154fffffff,10,12,10,6,8,11,10,67,29,25
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-01-11,8.0,8629a154fffffff,6,6,9,13,9,8,9,60,30,24
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-01-18,8.0,8629a154fffffff,6,18,7,10,11,4,11,67,27,28
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-01-25,7.0,8629a154fffffff,3,11,12,6,8,8,11,59,19,26
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-02-01,8.0,8629a154fffffff,7,11,12,6,5,9,8,58,28,24
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-02-08,9.5,8629a154fffffff,6,7,13,7,12,8,13,66,23,37
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-02-15,8.5,8629a154fffffff,11,9,4,9,14,8,9,64,24,34
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-02-22,7.5,8629a154fffffff,8,9,11,8,11,13,12,72,20,45
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-03-01,8.0,8629a154fffffff,6,6,9,7,10,5,11,54,26,23
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-03-08,8.0,8629a154fffffff,10,15,8,10,4,5,11,63,26,29
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-03-15,9.0,8629a154fffffff,11,11,13,5,13,7,8,68,25,34
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-03-22,7.0,8629a154fffffff,13,11,15,5,12,15,10,81,26,45
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-03-29,8.0,8629a154fffffff,6,12,12,9,11,23,14,87,28,44
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-04-05,8.0,8629a154fffffff,22,11,5,7,12,11,10,78,28,38
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-04-12,8.0,8629a154fffffff,9,21,9,14,8,8,8,77,21,41
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-04-19,8.0,8629a154fffffff,14,10,10,12,15,5,2,68,25,34
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-04-26,17.0,8629a154fffffff,1,3,1,2,3,0,0,10,0,4
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-05-03,13.0,8629a154fffffff,2,1,1,3,4,2,0,13,5,0
